slsNoSL,slsDate,cstName,itmName,slsQty,uomName_x,slsPrice,slsDisc,slsSubTotal,slsPPN,slsTotal,Brand,uomName_y,Discoint beli (%),Discount Jual (%)
SI202207002867,2022-07-23 00:00:00,BAJA UTAMA NUSANTARA,AM 53 - WHITE JASMINE @12X1KG,5.0,DUS,169200.0,23.5,647190.0,64135.945945,647190.0,AM,PCS,32.68,15
SI202207002867,2022-07-23 00:00:00,BAJA UTAMA NUSANTARA,AM 53 - GREY SOKA @12X1KG,10.0,DUS,169200.0,23.5,1294380.0,128271.891891,1294380.0,AM,PCS,32.68,15
SI202207002869,2022-07-23 00:00:00,JAP INDONESIA AGUNG PERKASA,AM 53 - WHITE JASMINE @12X1KG,3.0,DUS,169200.0,15.0,431460.0,42757.297297,431460.0,AM,PCS,32.68,15
SI202207002869,2022-07-23 00:00:00,JAP INDONESIA AGUNG PERKASA,AM 53- BLUE ASTER @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002869,2022-07-23 00:00:00,JAP INDONESIA AGUNG PERKASA,AM 53 - GREY SOKA @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002885,2022-07-25 00:00:00,ANEKA JURAGAN MATERIAL,SIKATOP 107+ @36KG/SET,9.0,SET,977910.0,45.0,4840654.5,479704.5,4840654.5,SIKA,SET,49,45
SI202207002889,2022-07-26 00:00:00,CAHAYA KARYA KOKOH,SIKATOP SEAL 107 (A+B) @25KG,30.0,SET,593850.0,47.5,9353137.5,926887.5,9353137.5,SIKA,SET,50,45
SI202207002896,2022-07-26 00:00:00,SAUDARA ,SIKALASTIC 590 DECKSEAL GREY @4X4KG,2.0,DUS,1100000.0,0.0,2200000.0,218018.018018,2200000.0,SIKA,DUS,49,45
SI202207002898,2022-07-26 00:00:00,MITRA BANGUN PRIMA,AM 51 - 1S WHITE @12X1KG,1.0,DUS,345600.0,15.85,290822.4,28820.237837,290822.4,AM,PCS,32.68,15
SI202207002898,2022-07-26 00:00:00,MITRA BANGUN PRIMA,AM 51 - 102 S CREAM @12X1KG,1.0,DUS,345600.0,15.85,290822.4,28820.237837,290822.4,AM,PCS,32.68,15
SI202207002899,2022-07-27 00:00:00,BANGUNAN BARU,SIKACERAM 200 TA-TILEFIX @25KG,6.0,SAK,159000.0,17.13,790579.8,78345.745945,790579.8,SIKA,SAK,22.16,16.3
SI202207002925,2022-07-28 00:00:00,BAJA UTAMA NUSANTARA,AM 53 - MAROON DAISY @12X1KG,4.0,DUS,169200.0,23.5,517752.0,51308.756756,517752.0,AM,PCS,32.68,15
SI202207002939,2022-07-29 00:00:00,JATI JAYA NIRACHI,SIKATOP SEAL 107 (A+B) @25KG,22.0,SET,593850.0,47.5,6858967.5,679717.5,6858967.5,SIKA,SET,50,45
SI202207002946,2022-07-29 00:00:00,PAK IWAN ,CHAPDUR NATURAL @25KG,40.0,SAK,130980.0,36.6,3321652.8,329172.8,3321652.8,SIKA,SAK,45,40
SI202207002822,2022-08-01 00:00:00,JAYA SURYA,SIKACIM CONCRETE ADDITIVE @10X0.9L,2.0,DUS,535020.0,45.0,588522.0,58322.0,588522.0,SIKA,DUS,49,45
SI202207002822,2022-08-01 00:00:00,JAYA SURYA,SIKACIM CONCRETE ADDITIVE @5L (FREE),2.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002849,2022-08-01 00:00:00,MULIA AGUNG,SIKACIM CONCRETE ADDITIVE @10X0.9L,3.0,DUS,535020.0,45.0,882783.0,87483.0,882783.0,SIKA,DUS,49,45
SI202207002849,2022-08-01 00:00:00,MULIA AGUNG,SIKACIM CONCRETE ADDITIVE @5L (FREE),3.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002849,2022-08-01 00:00:00,MULIA AGUNG,SIKA TILE GROUT WHITE @25X1KG,1.0,DUS,421800.0,45.0,231990.0,22990.0,231990.0,SIKA,DUS,49,45
SI202207002849,2022-08-01 00:00:00,MULIA AGUNG,SIKA TILE GROUT GREY @25X1KG,1.0,DUS,421800.0,45.0,231990.0,22990.0,231990.0,SIKA,DUS,49,45
SI202207002851,2022-08-01 00:00:00,GEMILANG,SIKA TOP 107+ @4X4KG,10.0,DUS,763680.0,45.0,4200240.0,416240.0,4200240.0,SIKA,DUS,50,45
SI202207002852,2022-08-01 00:00:00,SATU HATI JAYA ,SIKA TILE GROUT WHITE @25X1KG,1.0,DUS,421800.0,45.0,231990.0,22990.0,231990.0,SIKA,DUS,49,45
SI202207002852,2022-08-01 00:00:00,SATU HATI JAYA ,SIKA TILE GROUT GREY @25X1KG,1.0,DUS,421800.0,45.0,231990.0,22990.0,231990.0,SIKA,DUS,49,45
SI202207002853,2022-08-01 00:00:00,INTI MAKMUR,SIKA TOP 107+ @4X4KG,4.0,DUS,763680.0,45.0,1680096.0,166496.0,1680096.0,SIKA,DUS,50,45
SI202207002854,2022-08-01 00:00:00,JAYA LANGGENG,SIKACERAM 180 GA-TILEFIX @25KG,5.0,SAK,99000.0,16.3,414315.0,41058.243243,414315.0,SIKA,SAK,22.16,16.3
SI202207002854,2022-08-01 00:00:00,JAYA LANGGENG,SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,593850.0,45.0,1633087.5,161837.5,1633087.5,SIKA,SET,50,45
SI202207002854,2022-08-01 00:00:00,JAYA LANGGENG,SIKA TILE GROUT GREY @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002854,2022-08-01 00:00:00,JAYA LANGGENG,SIKA TILE GROUT IVORY @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002854,2022-08-01 00:00:00,JAYA LANGGENG,SIKA TILE GROUT CREAM @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002854,2022-08-01 00:00:00,JAYA LANGGENG,SIKA TILE GROUT MEDBROWN @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002855,2022-08-01 00:00:00,JOMBANG BARU,SIKATOP SEAL 107 (A+B) @25KG,7.0,SET,593850.0,45.0,2286322.5,226572.5,2286322.5,SIKA,SET,50,45
SI202207002855,2022-08-01 00:00:00,JOMBANG BARU,SIKA TOP 107+ @4X4KG,3.0,DUS,763680.0,45.0,1260072.0,124872.0,1260072.0,SIKA,DUS,50,45
SI202207002856,2022-08-01 00:00:00,BANGUNAN KITA,SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,593850.0,45.0,1633087.5,161837.5,1633087.5,SIKA,SET,50,45
SI202207002856,2022-08-01 00:00:00,BANGUNAN KITA,SIKA TOP 107+ @4X4KG,5.0,DUS,763680.0,45.0,2100120.0,208120.0,2100120.0,SIKA,DUS,50,45
SI202207002856,2022-08-01 00:00:00,BANGUNAN KITA,SIKACIM CONCRETE ADDITIVE @10X0.9L,2.0,DUS,535020.0,45.0,588522.0,58322.0,588522.0,SIKA,DUS,49,45
SI202207002856,2022-08-01 00:00:00,BANGUNAN KITA,SIKACIM CONCRETE ADDITIVE @5L (FREE),2.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002857,2022-08-01 00:00:00,MEKAR BARU,AM 51 - 121 S CHOC BROWN @12X1KG,2.0,DUS,345600.0,15.0,587520.0,58222.702702,587520.0,AM,PCS,32.68,15
SI202207002858,2022-08-01 00:00:00,PEUSAR JAYA,SIKATOP SEAL 107 A (SEMEN) @20KG,3.0,SAK,50000.0,0.0,150000.0,14864.864864,150000.0,SIKA,SAK,-,-
SI202207002858,2022-08-01 00:00:00,PEUSAR JAYA,SIKACIM CONCRETE ADDITIVE @10X0.9L,1.0,DUS,535020.0,45.0,294261.0,29161.0,294261.0,SIKA,DUS,49,45
SI202207002859,2022-08-01 00:00:00,BANGUN PUTRA NUSANTARA,SIKACIM CONCRETE ADDITIVE @10X0.9L,1.0,DUS,535020.0,45.0,294261.0,29161.0,294261.0,SIKA,DUS,49,45
SI202207002859,2022-08-01 00:00:00,BANGUN PUTRA NUSANTARA,SIKACIM CONCRETE ADDITIVE @5L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002860,2022-08-01 00:00:00,GADING SERPONG JAYA,SIKACIM CONCRETE ADDITIVE @10X0.9L,1.0,DUS,535020.0,45.0,294261.0,29161.0,294261.0,SIKA,DUS,49,45
SI202207002860,2022-08-01 00:00:00,GADING SERPONG JAYA,SIKACIM CONCRETE ADDITIVE @5L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002861,2022-08-01 00:00:00,SINAR TERANG JAYA,SIKACIM CONCRETE ADDITIVE @10X0.9L,6.0,DUS,535020.0,45.0,1765566.0,174966.0,1765566.0,SIKA,DUS,49,45
SI202207002861,2022-08-01 00:00:00,SINAR TERANG JAYA,SIKACIM CONCRETE ADDITIVE @5L (FREE),6.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002862,2022-08-01 00:00:00,UTAMA,SIKA TILE GROUT CREAM @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002862,2022-08-01 00:00:00,UTAMA,SIKA TILE GROUT GREY @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002862,2022-08-01 00:00:00,UTAMA,AM 53 - CREAM IXIA @12X1KG,3.0,DUS,169200.0,19.25,409887.0,40619.432432,409887.0,AM,PCS,32.68,15
SI202207002862,2022-08-01 00:00:00,UTAMA,AM 53 - GREY ORCHID @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002862,2022-08-01 00:00:00,UTAMA,AM 53 - BROWN GINGER @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002862,2022-08-01 00:00:00,UTAMA,AM 53 - GREY SOKA @12X1KG,1.0,DUS,169200.0,19.25,136629.0,13539.81081,136629.0,AM,PCS,32.68,15
SI202207002863,2022-08-01 00:00:00,ARZEN KERAMIK ,AM 51 - 121 S CHOC BROWN @12X1KG,1.0,DUS,345600.0,19.25,279072.0,27655.783783,279072.0,AM,PCS,32.68,15
SI202207002863,2022-08-01 00:00:00,ARZEN KERAMIK ,AM 53 - BROWN GINGER @12X1KG,1.0,DUS,169200.0,19.25,136629.0,13539.81081,136629.0,AM,PCS,32.68,15
SI202207002863,2022-08-01 00:00:00,ARZEN KERAMIK ,AM 53 - WHITE JASMINE @12X1KG,1.0,DUS,169200.0,19.25,136629.0,13539.81081,136629.0,AM,PCS,32.68,15
SI202207002863,2022-08-01 00:00:00,ARZEN KERAMIK ,AM 51 - 1S WHITE @12X1KG,1.0,DUS,345600.0,19.25,279072.0,27655.783783,279072.0,AM,PCS,32.68,15
SI202207002863,2022-08-01 00:00:00,ARZEN KERAMIK ,AM 51 - 102 S CREAM @12X1KG,1.0,DUS,345600.0,19.25,279072.0,27655.783783,279072.0,AM,PCS,32.68,15
SI202207002864,2022-08-01 00:00:00,PRIMA JAYA (KC),SIKA TILE GROUT WHITE @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002864,2022-08-01 00:00:00,PRIMA JAYA (KC),SIKACIM CONCRETE ADDITIVE @10X0.9L,10.0,DUS,535020.0,45.0,2942610.0,291610.0,2942610.0,SIKA,DUS,49,45
SI202207002864,2022-08-01 00:00:00,PRIMA JAYA (KC),SIKACIM CONCRETE ADDITIVE @5L (FREE),10.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002865,2022-08-01 00:00:00,BERKAT 3,SIKA GROUT 215 @25KG,280.0,SAK,183150.0,47.5,26923050.0,2668050.0,26923050.0,SIKA,SAK,50,45
SI202207002866,2022-08-01 00:00:00,MELATI JAYA,SIKAMUR 130 THINBED @40KG,100.0,SAK,90800.0,16.3,7599960.0,753149.189189,7599960.0,SIKA,SAK,22.16,16.3
SI202207002868,2022-08-01 00:00:00,SINAR BANGUNAN 2,AM 51 - 1S WHITE @12X1KG,2.0,DUS,345600.0,15.0,587520.0,58222.702702,587520.0,AM,PCS,32.68,15
SI202207002868,2022-08-01 00:00:00,SINAR BANGUNAN 2,AM 54 - LIQUID GROUT ADDITIVE @12X330ML,1.0,DUS,289200.0,15.0,245820.0,24360.54054,245820.0,AM,PCS,32.68,15
SI202207002870,2022-08-01 00:00:00,RUMAH KERAMIK,AM 151 - STONE COATING GLOSSY @12X1L,1.0,DUS,1192200.0,17.5,983565.0,97470.405405,983565.0,AM,LITER,-,-
SI202207002871,2022-08-01 00:00:00,CIPTA ASA INTERNUSA,AM 53 - CREAM IXIA @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002871,2022-08-01 00:00:00,CIPTA ASA INTERNUSA,AM 53 - YELLOW EDELWEIS @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002872,2022-08-01 00:00:00,SUMBER REJEKI,SIKACIM CONCRETE ADDITIVE @10X0.9L,2.0,DUS,535020.0,45.0,588522.0,58322.0,588522.0,SIKA,DUS,49,45
SI202207002872,2022-08-01 00:00:00,SUMBER REJEKI,SIKACIM CONCRETE ADDITIVE @5L (FREE),2.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002873,2022-08-01 00:00:00,DAAN MOGOT JAYA,SIKACIM CONCRETE ADDITIVE @10X0.9L,5.0,DUS,535020.0,45.0,1471305.0,145805.0,1471305.0,SIKA,DUS,49,45
SI202207002873,2022-08-01 00:00:00,DAAN MOGOT JAYA,SIKACIM CONCRETE ADDITIVE @5L (FREE),5.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002874,2022-08-01 00:00:00,INDO SURYA,SIKACIM CONCRETE ADDITIVE @10X0.9L,5.0,DUS,535020.0,45.0,1471305.0,145805.0,1471305.0,SIKA,DUS,49,45
SI202207002874,2022-08-01 00:00:00,INDO SURYA,SIKACIM CONCRETE ADDITIVE @5L (FREE),5.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002875,2022-08-01 00:00:00,TANAH HARAPAN,SIKACERAM 150 CA-TILEFIX @25KG,20.0,SAK,67000.0,10.0,1206000.0,119513.513513,1206000.0,SIKA,SAK,16.3,10
SI202207002876,2022-08-01 00:00:00,MULIA MAS,CAIRAN SIKA TOP 107 (A) @5KG,3.0,GALON,552780.0,45.0,912087.0,90387.0,912087.0,SIKA,GALON,49,45
SI202207002877,2022-08-01 00:00:00,SINAR JAYA (SESNEG),AM 53 - WHITE JASMINE @12X1KG,4.0,DUS,169200.0,19.25,546516.0,54159.243243,546516.0,AM,PCS,32.68,15
SI202207002877,2022-08-01 00:00:00,SINAR JAYA (SESNEG),AM 53 - GREY SOKA @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002877,2022-08-01 00:00:00,SINAR JAYA (SESNEG),AM 53 - CREAM IXIA @12X1KG,3.0,DUS,169200.0,19.25,409887.0,40619.432432,409887.0,AM,PCS,32.68,15
SI202207002877,2022-08-01 00:00:00,SINAR JAYA (SESNEG),AM 53 - BLACK EBONY @12X1KG,1.0,DUS,169200.0,19.25,136629.0,13539.81081,136629.0,AM,PCS,32.68,15
SI202207002877,2022-08-01 00:00:00,SINAR JAYA (SESNEG),AM 53 - YELLOW EDELWEIS @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002878,2022-08-01 00:00:00,MAKMUR (PS. ANYAR),SIKA TOP 107+ @4X4KG,2.0,DUS,763680.0,45.0,840048.0,83248.0,840048.0,SIKA,DUS,50,45
SI202207002879,2022-08-01 00:00:00,SETIA BANGUNAN,AM 51 - 121 S CHOC BROWN @12X1KG,1.0,DUS,345600.0,19.25,279072.0,27655.783783,279072.0,AM,PCS,32.68,15
SI202207002879,2022-08-01 00:00:00,SETIA BANGUNAN,AM 51 - 42 S MID BROWN @12X1KG,1.0,DUS,345600.0,19.25,279072.0,27655.783783,279072.0,AM,PCS,32.68,15
SI202207002879,2022-08-01 00:00:00,SETIA BANGUNAN,AM 53 - WHITE JASMINE @12X1KG,3.0,DUS,169200.0,19.25,409887.0,40619.432432,409887.0,AM,PCS,32.68,15
SI202207002879,2022-08-01 00:00:00,SETIA BANGUNAN,AM 53 - CREAM LOTUS @12X1KG,1.0,DUS,169200.0,19.25,136629.0,13539.81081,136629.0,AM,PCS,32.68,15
SI202207002879,2022-08-01 00:00:00,SETIA BANGUNAN,AM 53 - CREAM IXIA @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002879,2022-08-01 00:00:00,SETIA BANGUNAN,AM 53 - BLACK EBONY @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002880,2022-08-01 00:00:00,KERTA JAYA,AM 53 - CREAM IXIA @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002880,2022-08-01 00:00:00,KERTA JAYA,AM 53 - BLACK EBONY @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002880,2022-08-01 00:00:00,KERTA JAYA,AM 53 - BROWN GINGER @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002880,2022-08-01 00:00:00,KERTA JAYA,SIKA TOP 107+ @4X4KG,1.0,DUS,763680.0,45.0,420024.0,41624.0,420024.0,SIKA,DUS,50,45
SI202207002880,2022-08-01 00:00:00,KERTA JAYA,AM 53 - WHITE JASMINE @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002880,2022-08-01 00:00:00,KERTA JAYA,AM 53 - GREY SOKA @12X1KG,1.0,DUS,169200.0,15.0,143820.0,14252.432432,143820.0,AM,PCS,32.68,15
SI202207002881,2022-08-01 00:00:00,SINAR JAYA (SESNEG),SIKACIM CONCRETE ADDITIVE @10X0.9L,1.0,DUS,535020.0,45.0,294261.0,29161.0,294261.0,SIKA,DUS,49,45
SI202207002881,2022-08-01 00:00:00,SINAR JAYA (SESNEG),SIKACIM CONCRETE ADDITIVE @5L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002882,2022-08-01 00:00:00,SURABAYA (ALICANTE),CAIRAN SIKA TOP 107 (A) @5KG,10.0,GALON,552780.0,45.0,3040290.0,301290.0,3040290.0,SIKA,GALON,49,45
SI202207002883,2022-08-01 00:00:00,HIDUP BARU (CINERE),SIKA TOP 107+ @4X4KG,2.0,DUS,763680.0,45.0,840048.0,83248.0,840048.0,SIKA,DUS,50,45
SI202207002884,2022-08-01 00:00:00,MEGAH,SIKACIM CONCRETE ADDITIVE @10X0.9L,3.0,DUS,535020.0,45.0,882783.0,87483.0,882783.0,SIKA,DUS,49,45
SI202207002884,2022-08-01 00:00:00,MEGAH,SIKACIM CONCRETE ADDITIVE @5L (FREE),3.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002886,2022-08-01 00:00:00,DUTA BANGUNAN,SIKACERAM 150 CA-TILEFIX @25KG,15.0,SAK,67000.0,10.0,904500.0,89635.135135,904500.0,SIKA,SAK,16.3,10
SI202207002887,2022-08-01 00:00:00,BUMI CITRA SELARAS,SIKACERAM 150 CA-TILEFIX @25KG,10.0,SAK,67000.0,10.0,603000.0,59756.756756,603000.0,SIKA,SAK,16.3,10
SI202207002887,2022-08-01 00:00:00,BUMI CITRA SELARAS,SIKACERAM 180 GA-TILEFIX @25KG,10.0,SAK,99000.0,16.3,828630.0,82116.486486,828630.0,SIKA,SAK,22.16,16.3
SI202207002888,2022-08-01 00:00:00,TRIKA JAYA ,SIKATOP SEAL 107 (A+B) @25KG,4.0,SET,593850.0,45.0,1306470.0,129470.0,1306470.0,SIKA,SET,50,45
SI202207002890,2022-08-01 00:00:00,DAAN MOGOT JAYA,SIKA GROUT 215 @25KG,20.0,SAK,183150.0,45.0,2014650.0,199650.0,2014650.0,SIKA,SAK,50,45
SI202207002891,2022-08-01 00:00:00,CENTRAL,SIKATOP SEAL 107 (A+B) @25KG,10.0,SET,593850.0,45.0,3266175.0,323675.0,3266175.0,SIKA,SET,50,45
SI202207002892,2022-08-01 00:00:00,MAKMUR (PS. ANYAR),SIKA TILE GROUT WHITE @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002893,2022-08-01 00:00:00,BINTANG REZEKI,SIKA TOP 107+ @4X4KG,10.0,DUS,763680.0,45.0,4200240.0,416240.0,4200240.0,SIKA,DUS,50,45
SI202207002894,2022-08-01 00:00:00,FAJAR RAYA,SIKACIM CONCRETE ADDITIVE @10X0.9L,15.0,DUS,535020.0,45.0,4413915.0,437415.0,4413915.0,SIKA,DUS,49,45
SI202207002894,2022-08-01 00:00:00,FAJAR RAYA,SIKACIM CONCRETE ADDITIVE @5L (FREE),15.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002895,2022-08-01 00:00:00,ASIA SARANA,SIKACIM CONCRETE ADDITIVE @10X0.9L,2.0,DUS,535020.0,45.0,588522.0,58322.0,588522.0,SIKA,DUS,49,45
SI202207002895,2022-08-01 00:00:00,ASIA SARANA,SIKACIM CONCRETE ADDITIVE @5L (FREE),2.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002895,2022-08-01 00:00:00,ASIA SARANA,SIKA TOP 107+ @4X4KG,2.0,DUS,763680.0,45.0,840048.0,83248.0,840048.0,SIKA,DUS,50,45
SI202207002897,2022-08-01 00:00:00,33 BANGUNAN,SIKA TOP 107+ @4X4KG,1.0,DUS,763680.0,45.0,420024.0,41624.0,420024.0,SIKA,DUS,50,45
SI202207002900,2022-08-01 00:00:00,AGUNG JAYA (CIATER BSD),AM 53 - BLACK EBONY @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002900,2022-08-01 00:00:00,AGUNG JAYA (CIATER BSD),AM 53 - CREAM LOTUS @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002900,2022-08-01 00:00:00,AGUNG JAYA (CIATER BSD),AM 53 - WHITE JASMINE @12X1KG,6.0,DUS,169200.0,19.25,819774.0,81238.864864,819774.0,AM,PCS,32.68,15
SI202207002901,2022-08-01 00:00:00,INDO CIPTA PRAKARSA,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,593850.0,45.0,6532350.0,647350.0,6532350.0,SIKA,SET,50,45
SI202207002901,2022-08-01 00:00:00,INDO CIPTA PRAKARSA,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202207002902,2022-08-01 00:00:00,UTAMA,SIKA TILE GROUT WHITE @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002903,2022-08-01 00:00:00,JAYA LANGGENG,SIKA TILE GROUT WHITE @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002904,2022-08-01 00:00:00,ARZEN KERAMIK ,SIKA TILE GROUT WHITE @25X1KG,1.0,DUS,421800.0,45.0,231990.0,22990.0,231990.0,SIKA,DUS,49,45
SI202207002904,2022-08-01 00:00:00,ARZEN KERAMIK ,SIKA TILE GROUT CREAM @25X1KG,1.0,DUS,421800.0,45.0,231990.0,22990.0,231990.0,SIKA,DUS,49,45
SI202207002905,2022-08-01 00:00:00,BHAKTI JAYA,SIKACERAM 180 GA-TILEFIX @25KG,15.0,SAK,99000.0,16.3,1242945.0,123174.729729,1242945.0,SIKA,SAK,22.16,16.3
SI202207002906,2022-08-01 00:00:00,CAHAYA MUTIARA,SIKA TOP 107+ @4X4KG,3.0,DUS,763680.0,45.0,1260072.0,124872.0,1260072.0,SIKA,DUS,50,45
SI202207002906,2022-08-01 00:00:00,CAHAYA MUTIARA,SIKA TILE GROUT WHITE @25X1KG,2.0,DUS,421800.0,45.0,463980.0,45980.0,463980.0,SIKA,DUS,49,45
SI202207002907,2022-08-01 00:00:00,CITRA MAS,SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,593850.0,45.0,1633087.5,161837.5,1633087.5,SIKA,SET,50,45
SI202207002908,2022-08-01 00:00:00,SINAR JAYA (LBK BULUS),SIKA TOP 107+ @4X4KG,5.0,DUS,763680.0,45.0,2100120.0,208120.0,2100120.0,SIKA,DUS,50,45
SI202207002909,2022-08-01 00:00:00,JATI MAKMUR BERKAH ,SIKATOP SEAL 107 (A+B) @25KG,50.0,SET,593850.0,48.0,15440100.0,1530100.0,15440100.0,SIKA,SET,50,45
SI202207002910,2022-08-01 00:00:00,SURYA STEEL,SIKA GROUT 215 @25KG,20.0,SAK,183150.0,45.0,2014650.0,199650.0,2014650.0,SIKA,SAK,50,45
SI202207002911,2022-08-01 00:00:00,ABADI JAYA (KARAWACI),SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,593850.0,45.0,1633087.5,161837.5,1633087.5,SIKA,SET,50,45
SI202207002912,2022-08-01 00:00:00,CEMARA MAS,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,593850.0,47.5,6235425.0,617925.0,6235425.0,SIKA,SET,50,45
SI202207002913,2022-08-01 00:00:00,MAJU BARU,SIKA TOP 107+ @4X4KG,3.0,DUS,763680.0,45.0,1260072.0,124872.0,1260072.0,SIKA,DUS,50,45
SI202207002913,2022-08-01 00:00:00,MAJU BARU,SIKA COAT GREY @4X4KG,1.0,DUS,1183260.0,45.0,650793.0,64493.0,650793.0,SIKA,DUS,49,45
SI202207002914,2022-08-01 00:00:00,JATI MAKMUR BERKAH ,CAIRAN SIKA TOP 107 (A) @5KG,5.0,GALON,552780.0,45.0,1520145.0,150645.0,1520145.0,SIKA,GALON,49,45
SI202207002915,2022-08-01 00:00:00,AGUNG JAYA (KARAWACI),SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,593850.0,47.5,6235425.0,617925.0,6235425.0,SIKA,SET,50,45
SI202207002915,2022-08-01 00:00:00,AGUNG JAYA (KARAWACI),AM 54 - LIQUID GROUT ADDITIVE @12X330ML,1.0,DUS,289200.0,15.0,245820.0,24360.54054,245820.0,AM,PCS,32.68,15
SI202207002916,2022-08-01 00:00:00,CIPTA SARANA,AM 53 - BLACK EBONY @12X1KG,4.0,DUS,169200.0,19.25,546516.0,54159.243243,546516.0,AM,PCS,32.68,15
SI202207002916,2022-08-01 00:00:00,CIPTA SARANA,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,169200.0,19.25,273258.0,27079.621621,273258.0,AM,PCS,32.68,15
SI202207002916,2022-08-01 00:00:00,CIPTA SARANA,AM 53 - GREY SOKA @12X1KG,1.0,DUS,169200.0,19.25,136629.0,13539.81081,136629.0,AM,PCS,32.68,15
SI202207002916,2022-08-01 00:00:00,CIPTA SARANA,AM 53 - CREAM IXIA @12X1KG,1.0,DUS,169200.0,19.25,136629.0,13539.81081,136629.0,AM,PCS,32.68,15
